PV,elemIndex,elemPosition,elemLength,machine,elemName,elemHandle,elemField,elemType
V_1:LS1_CB11:DCV_D1872:ANG_RD,647,74.86845208,0.0,V_1,LS1_CB11:DCV_D1872,readback,ANG,VCOR
V_1:LS1_CB11:SOL1_D1872:B_CSET,648,75.11845208,0.25,V_1,LS1_CB11:SOL1_D1872,setpoint,B,SOL
V_1:LS1_CB11:SOL1_D1872:B_RSET,648,75.11845208,0.25,V_1,LS1_CB11:SOL1_D1872,readset,B,SOL
V_1:LS1_CB11:SOL1_D1872:B_RD,648,75.11845208,0.25,V_1,LS1_CB11:SOL1_D1872,readback,B,SOL
V_1:LS1_CB11:CAV2_D1878:PHA_CSET,651,75.59319058,0.3,V_1,LS1_CB11:CAV2_D1878,setpoint,PHA,CAV
V_1:LS1_CB11:CAV2_D1878:PHA_RSET,651,75.59319058,0.3,V_1,LS1_CB11:CAV2_D1878,readset,PHA,CAV
V_1:LS1_CB11:CAV2_D1878:PHA_RD,651,75.59319058,0.3,V_1,LS1_CB11:CAV2_D1878,readback,PHA,CAV
V_1:LS1_CB11:CAV2_D1878:AMPL_CSET,651,75.59319058,0.3,V_1,LS1_CB11:CAV2_D1878,setpoint,AMP,CAV
V_1:LS1_CB11:CAV2_D1878:AMPL_RSET,651,75.59319058,0.3,V_1,LS1_CB11:CAV2_D1878,readset,AMP,CAV
V_1:LS1_CB11:CAV2_D1878:AMPL_RD,651,75.59319058,0.3,V_1,LS1_CB11:CAV2_D1878,readback,AMP,CAV
V_1:LS1_CB11:CAV3_D1882:PHA_CSET,653,75.99087858,0.3,V_1,LS1_CB11:CAV3_D1882,setpoint,PHA,CAV
V_1:LS1_CB11:CAV3_D1882:PHA_RSET,653,75.99087858,0.3,V_1,LS1_CB11:CAV3_D1882,readset,PHA,CAV
V_1:LS1_CB11:CAV3_D1882:PHA_RD,653,75.99087858,0.3,V_1,LS1_CB11:CAV3_D1882,readback,PHA,CAV
V_1:LS1_CB11:CAV3_D1882:AMPL_CSET,653,75.99087858,0.3,V_1,LS1_CB11:CAV3_D1882,setpoint,AMP,CAV
V_1:LS1_CB11:CAV3_D1882:AMPL_RSET,653,75.99087858,0.3,V_1,LS1_CB11:CAV3_D1882,readset,AMP,CAV
V_1:LS1_CB11:CAV3_D1882:AMPL_RD,653,75.99087858,0.3,V_1,LS1_CB11:CAV3_D1882,readback,AMP,CAV
V_1:LS1_CB11:CAV4_D1886:PHA_CSET,655,76.38856658,0.3,V_1,LS1_CB11:CAV4_D1886,setpoint,PHA,CAV
V_1:LS1_CB11:CAV4_D1886:PHA_RSET,655,76.38856658,0.3,V_1,LS1_CB11:CAV4_D1886,readset,PHA,CAV
V_1:LS1_CB11:CAV4_D1886:PHA_RD,655,76.38856658,0.3,V_1,LS1_CB11:CAV4_D1886,readback,PHA,CAV
V_1:LS1_CB11:CAV4_D1886:AMPL_CSET,655,76.38856658,0.3,V_1,LS1_CB11:CAV4_D1886,setpoint,AMP,CAV
V_1:LS1_CB11:CAV4_D1886:AMPL_RSET,655,76.38856658,0.3,V_1,LS1_CB11:CAV4_D1886,readset,AMP,CAV
V_1:LS1_CB11:CAV4_D1886:AMPL_RD,655,76.38856658,0.3,V_1,LS1_CB11:CAV4_D1886,readback,AMP,CAV
V_1:LS1_CB11:BPM_D1889:X_RD,657,76.48416192,0.0,V_1,LS1_CB11:BPM_D1889,readback,X,BPM
V_1:LS1_CB11:BPM_D1889:Y_RD,657,76.48416192,0.0,V_1,LS1_CB11:BPM_D1889,readback,Y,BPM
V_1:LS1_CB11:BPM_D1889:PHA_RD,657,76.48416192,0.0,V_1,LS1_CB11:BPM_D1889,readback,PHA,BPM
V_1:LS1_CB11:BPM_D1889:ENG_RD,657,76.48416192,0.0,V_1,LS1_CB11:BPM_D1889,readback,ENG,BPM
V_1:LS1_CB11:SOL2_D1892:B_CSET,660,76.86617792,0.25,V_1,LS1_CB11:SOL2_D1892,setpoint,B,SOL
V_1:LS1_CB11:SOL2_D1892:B_RSET,660,76.86617792,0.25,V_1,LS1_CB11:SOL2_D1892,readset,B,SOL
V_1:LS1_CB11:SOL2_D1892:B_RD,660,76.86617792,0.25,V_1,LS1_CB11:SOL2_D1892,readback,B,SOL
V_1:LS1_CB11:DCH_D1892:ANG_CSET,661,76.86617792,0.0,V_1,LS1_CB11:DCH_D1892,setpoint,ANG,HCOR
V_1:LS1_CB11:DCH_D1892:ANG_RSET,661,76.86617792,0.0,V_1,LS1_CB11:DCH_D1892,readset,ANG,HCOR
V_1:LS1_CB11:DCH_D1892:ANG_RD,661,76.86617792,0.0,V_1,LS1_CB11:DCH_D1892,readback,ANG,HCOR
V_1:LS1_CB11:DCV_D1892:ANG_CSET,662,76.86617792,0.0,V_1,LS1_CB11:DCV_D1892,setpoint,ANG,VCOR
V_1:LS1_CB11:DCV_D1892:ANG_RSET,662,76.86617792,0.0,V_1,LS1_CB11:DCV_D1892,readset,ANG,VCOR
V_1:LS1_CB11:DCV_D1892:ANG_RD,662,76.86617792,0.0,V_1,LS1_CB11:DCV_D1892,readback,ANG,VCOR
V_1:LS1_CB11:SOL2_D1892:B_CSET,663,77.11617792,0.25,V_1,LS1_CB11:SOL2_D1892,setpoint,B,SOL
V_1:LS1_CB11:SOL2_D1892:B_RSET,663,77.11617792,0.25,V_1,LS1_CB11:SOL2_D1892,readset,B,SOL
V_1:LS1_CB11:SOL2_D1892:B_RD,663,77.11617792,0.25,V_1,LS1_CB11:SOL2_D1892,readback,B,SOL
V_1:LS1_CB11:CAV5_D1898:PHA_CSET,666,77.59091642,0.3,V_1,LS1_CB11:CAV5_D1898,setpoint,PHA,CAV
V_1:LS1_CB11:CAV5_D1898:PHA_RSET,666,77.59091642,0.3,V_1,LS1_CB11:CAV5_D1898,readset,PHA,CAV
V_1:LS1_CB11:CAV5_D1898:PHA_RD,666,77.59091642,0.3,V_1,LS1_CB11:CAV5_D1898,readback,PHA,CAV
V_1:LS1_CB11:CAV5_D1898:AMPL_CSET,666,77.59091642,0.3,V_1,LS1_CB11:CAV5_D1898,setpoint,AMP,CAV
V_1:LS1_CB11:CAV5_D1898:AMPL_RSET,666,77.59091642,0.3,V_1,LS1_CB11:CAV5_D1898,readset,AMP,CAV
V_1:LS1_CB11:CAV5_D1898:AMPL_RD,666,77.59091642,0.3,V_1,LS1_CB11:CAV5_D1898,readback,AMP,CAV
V_1:LS1_CB11:CAV6_D1902:PHA_CSET,668,77.98860442,0.3,V_1,LS1_CB11:CAV6_D1902,setpoint,PHA,CAV
V_1:LS1_CB11:CAV6_D1902:PHA_RSET,668,77.98860442,0.3,V_1,LS1_CB11:CAV6_D1902,readset,PHA,CAV
V_1:LS1_CB11:CAV6_D1902:PHA_RD,668,77.98860442,0.3,V_1,LS1_CB11:CAV6_D1902,readback,PHA,CAV
V_1:LS1_CB11:CAV6_D1902:AMPL_CSET,668,77.98860442,0.3,V_1,LS1_CB11:CAV6_D1902,setpoint,AMP,CAV
V_1:LS1_CB11:CAV6_D1902:AMPL_RSET,668,77.98860442,0.3,V_1,LS1_CB11:CAV6_D1902,readset,AMP,CAV
V_1:LS1_CB11:CAV6_D1902:AMPL_RD,668,77.98860442,0.3,V_1,LS1_CB11:CAV6_D1902,readback,AMP,CAV
V_1:LS1_CB11:CAV7_D1906:PHA_CSET,670,78.38629242,0.3,V_1,LS1_CB11:CAV7_D1906,setpoint,PHA,CAV
V_1:LS1_CB11:CAV7_D1906:PHA_RSET,670,78.38629242,0.3,V_1,LS1_CB11:CAV7_D1906,readset,PHA,CAV
V_1:LS1_CB11:CAV7_D1906:PHA_RD,670,78.38629242,0.3,V_1,LS1_CB11:CAV7_D1906,readback,PHA,CAV
V_1:LS1_CB11:CAV7_D1906:AMPL_CSET,670,78.38629242,0.3,V_1,LS1_CB11:CAV7_D1906,setpoint,AMP,CAV
V_1:LS1_CB11:CAV7_D1906:AMPL_RSET,670,78.38629242,0.3,V_1,LS1_CB11:CAV7_D1906,readset,AMP,CAV
V_1:LS1_CB11:CAV7_D1906:AMPL_RD,670,78.38629242,0.3,V_1,LS1_CB11:CAV7_D1906,readback,AMP,CAV
V_1:LS1_CB11:BPM_D1909:X_RD,672,78.48188776,0.0,V_1,LS1_CB11:BPM_D1909,readback,X,BPM
V_1:LS1_CB11:BPM_D1909:Y_RD,672,78.48188776,0.0,V_1,LS1_CB11:BPM_D1909,readback,Y,BPM
V_1:LS1_CB11:BPM_D1909:PHA_RD,672,78.48188776,0.0,V_1,LS1_CB11:BPM_D1909,readback,PHA,BPM
V_1:LS1_CB11:BPM_D1909:ENG_RD,672,78.48188776,0.0,V_1,LS1_CB11:BPM_D1909,readback,ENG,BPM
V_1:LS1_CB11:SOL3_D1912:B_CSET,675,78.86390376,0.25,V_1,LS1_CB11:SOL3_D1912,setpoint,B,SOL
V_1:LS1_CB11:SOL3_D1912:B_RSET,675,78.86390376,0.25,V_1,LS1_CB11:SOL3_D1912,readset,B,SOL
V_1:LS1_CB11:SOL3_D1912:B_RD,675,78.86390376,0.25,V_1,LS1_CB11:SOL3_D1912,readback,B,SOL
V_1:LS1_CB11:DCH_D1912:ANG_CSET,676,78.86390376,0.0,V_1,LS1_CB11:DCH_D1912,setpoint,ANG,HCOR
V_1:LS1_CB11:DCH_D1912:ANG_RSET,676,78.86390376,0.0,V_1,LS1_CB11:DCH_D1912,readset,ANG,HCOR
V_1:LS1_CB11:DCH_D1912:ANG_RD,676,78.86390376,0.0,V_1,LS1_CB11:DCH_D1912,readback,ANG,HCOR
V_1:LS1_CB11:DCV_D1912:ANG_CSET,677,78.86390376,0.0,V_1,LS1_CB11:DCV_D1912,setpoint,ANG,VCOR
V_1:LS1_CB11:DCV_D1912:ANG_RSET,677,78.86390376,0.0,V_1,LS1_CB11:DCV_D1912,readset,ANG,VCOR
V_1:LS1_CB11:DCV_D1912:ANG_RD,677,78.86390376,0.0,V_1,LS1_CB11:DCV_D1912,readback,ANG,VCOR
V_1:LS1_CB11:SOL3_D1912:B_CSET,678,79.11390376,0.25,V_1,LS1_CB11:SOL3_D1912,setpoint,B,SOL
V_1:LS1_CB11:SOL3_D1912:B_RSET,678,79.11390376,0.25,V_1,LS1_CB11:SOL3_D1912,readset,B,SOL
V_1:LS1_CB11:SOL3_D1912:B_RD,678,79.11390376,0.25,V_1,LS1_CB11:SOL3_D1912,readback,B,SOL
V_1:LS1_CB11:CAV8_D1918:PHA_CSET,681,79.58864226,0.3,V_1,LS1_CB11:CAV8_D1918,setpoint,PHA,CAV
V_1:LS1_CB11:CAV8_D1918:PHA_RSET,681,79.58864226,0.3,V_1,LS1_CB11:CAV8_D1918,readset,PHA,CAV
V_1:LS1_CB11:CAV8_D1918:PHA_RD,681,79.58864226,0.3,V_1,LS1_CB11:CAV8_D1918,readback,PHA,CAV
V_1:LS1_CB11:CAV8_D1918:AMPL_CSET,681,79.58864226,0.3,V_1,LS1_CB11:CAV8_D1918,setpoint,AMP,CAV
V_1:LS1_CB11:CAV8_D1918:AMPL_RSET,681,79.58864226,0.3,V_1,LS1_CB11:CAV8_D1918,readset,AMP,CAV
V_1:LS1_CB11:CAV8_D1918:AMPL_RD,681,79.58864226,0.3,V_1,LS1_CB11:CAV8_D1918,readback,AMP,CAV
V_1:LS1_WB11:BPM_D1923:X_RD,685,79.95195376,0.0,V_1,LS1_WB11:BPM_D1923,readback,X,BPM
V_1:LS1_WB11:BPM_D1923:Y_RD,685,79.95195376,0.0,V_1,LS1_WB11:BPM_D1923,readback,Y,BPM
V_1:LS1_WB11:BPM_D1923:PHA_RD,685,79.95195376,0.0,V_1,LS1_WB11:BPM_D1923,readback,PHA,BPM
V_1:LS1_WB11:BPM_D1923:ENG_RD,685,79.95195376,0.0,V_1,LS1_WB11:BPM_D1923,readback,ENG,BPM
V_1:LS1_BTS:DCH_D1937:ANG_CSET,693,81.36595376,0.0,V_1,LS1_BTS:DCH_D1937,setpoint,ANG,HCOR
V_1:LS1_BTS:DCH_D1937:ANG_RSET,693,81.36595376,0.0,V_1,LS1_BTS:DCH_D1937,readset,ANG,HCOR
V_1:LS1_BTS:DCH_D1937:ANG_RD,693,81.36595376,0.0,V_1,LS1_BTS:DCH_D1937,readback,ANG,HCOR
V_1:LS1_BTS:DCV_D1937:ANG_CSET,694,81.36595376,0.0,V_1,LS1_BTS:DCV_D1937,setpoint,ANG,VCOR
V_1:LS1_BTS:DCV_D1937:ANG_RSET,694,81.36595376,0.0,V_1,LS1_BTS:DCV_D1937,readset,ANG,VCOR
V_1:LS1_BTS:DCV_D1937:ANG_RD,694,81.36595376,0.0,V_1,LS1_BTS:DCV_D1937,readback,ANG,VCOR
V_1:LS1_BTS:QH_D1942:GRAD_CSET,697,81.96595376,0.25,V_1,LS1_BTS:QH_D1942,setpoint,GRAD,QUAD
V_1:LS1_BTS:QH_D1942:GRAD_RSET,697,81.96595376,0.25,V_1,LS1_BTS:QH_D1942,readset,GRAD,QUAD
V_1:LS1_BTS:QH_D1942:GRAD_RD,697,81.96595376,0.25,V_1,LS1_BTS:QH_D1942,readback,GRAD,QUAD
V_1:LS1_BTS:QV_D1950:GRAD_CSET,699,82.71595376,0.25,V_1,LS1_BTS:QV_D1950,setpoint,GRAD,QUAD
V_1:LS1_BTS:QV_D1950:GRAD_RSET,699,82.71595376,0.25,V_1,LS1_BTS:QV_D1950,readset,GRAD,QUAD
V_1:LS1_BTS:QV_D1950:GRAD_RD,699,82.71595376,0.25,V_1,LS1_BTS:QV_D1950,readback,GRAD,QUAD
V_1:LS1_BTS:DCH_D1964:ANG_CSET,702,84.01395376,0.0,V_1,LS1_BTS:DCH_D1964,setpoint,ANG,HCOR
V_1:LS1_BTS:DCH_D1964:ANG_RSET,702,84.01395376,0.0,V_1,LS1_BTS:DCH_D1964,readset,ANG,HCOR
V_1:LS1_BTS:DCH_D1964:ANG_RD,702,84.01395376,0.0,V_1,LS1_BTS:DCH_D1964,readback,ANG,HCOR
V_1:LS1_BTS:DCV_D1964:ANG_CSET,703,84.01395376,0.0,V_1,LS1_BTS:DCV_D1964,setpoint,ANG,VCOR
V_1:LS1_BTS:DCV_D1964:ANG_RSET,703,84.01395376,0.0,V_1,LS1_BTS:DCV_D1964,readset,ANG,VCOR
V_1:LS1_BTS:DCV_D1964:ANG_RD,703,84.01395376,0.0,V_1,LS1_BTS:DCV_D1964,readback,ANG,VCOR
V_1:LS1_BTS:BPM_D1966:X_RD,707,84.25145376,0.0,V_1,LS1_BTS:BPM_D1966,readback,X,BPM
V_1:LS1_BTS:BPM_D1966:Y_RD,707,84.25145376,0.0,V_1,LS1_BTS:BPM_D1966,readback,Y,BPM
V_1:LS1_BTS:BPM_D1966:PHA_RD,707,84.25145376,0.0,V_1,LS1_BTS:BPM_D1966,readback,PHA,BPM
V_1:LS1_BTS:BPM_D1966:ENG_RD,707,84.25145376,0.0,V_1,LS1_BTS:BPM_D1966,readback,ENG,BPM
V_1:LS1_BTS:QH_D1969:GRAD_CSET,710,84.61395376,0.25,V_1,LS1_BTS:QH_D1969,setpoint,GRAD,QUAD
V_1:LS1_BTS:QH_D1969:GRAD_RSET,710,84.61395376,0.25,V_1,LS1_BTS:QH_D1969,readset,GRAD,QUAD
V_1:LS1_BTS:QH_D1969:GRAD_RD,710,84.61395376,0.25,V_1,LS1_BTS:QH_D1969,readback,GRAD,QUAD
V_1:LS1_BTS:QV_D1976:GRAD_CSET,712,85.36395376,0.25,V_1,LS1_BTS:QV_D1976,setpoint,GRAD,QUAD
V_1:LS1_BTS:QV_D1976:GRAD_RSET,712,85.36395376,0.25,V_1,LS1_BTS:QV_D1976,readset,GRAD,QUAD
V_1:LS1_BTS:QV_D1976:GRAD_RD,712,85.36395376,0.25,V_1,LS1_BTS:QV_D1976,readback,GRAD,QUAD
V_1:LS1_BTS:BPM_D1980:X_RD,715,85.59995376,0.0,V_1,LS1_BTS:BPM_D1980,readback,X,BPM
V_1:LS1_BTS:BPM_D1980:Y_RD,715,85.59995376,0.0,V_1,LS1_BTS:BPM_D1980,readback,Y,BPM
V_1:LS1_BTS:BPM_D1980:PHA_RD,715,85.59995376,0.0,V_1,LS1_BTS:BPM_D1980,readback,PHA,BPM
V_1:LS1_BTS:BPM_D1980:ENG_RD,715,85.59995376,0.0,V_1,LS1_BTS:BPM_D1980,readback,ENG,BPM
V_1:LS1_BTS:DCH_D1997:ANG_CSET,736,87.34895376,0.0,V_1,LS1_BTS:DCH_D1997,setpoint,ANG,HCOR
V_1:LS1_BTS:DCH_D1997:ANG_RSET,736,87.34895376,0.0,V_1,LS1_BTS:DCH_D1997,readset,ANG,HCOR
V_1:LS1_BTS:DCH_D1997:ANG_RD,736,87.34895376,0.0,V_1,LS1_BTS:DCH_D1997,readback,ANG,HCOR
V_1:LS1_BTS:DCV_D1997:ANG_CSET,737,87.34895376,0.0,V_1,LS1_BTS:DCV_D1997,setpoint,ANG,VCOR
V_1:LS1_BTS:DCV_D1997:ANG_RSET,737,87.34895376,0.0,V_1,LS1_BTS:DCV_D1997,readset,ANG,VCOR
V_1:LS1_BTS:DCV_D1997:ANG_RD,737,87.34895376,0.0,V_1,LS1_BTS:DCV_D1997,readback,ANG,VCOR
V_1:LS1_BTS:QH_D2002:GRAD_CSET,740,87.94895376,0.25,V_1,LS1_BTS:QH_D2002,setpoint,GRAD,QUAD
V_1:LS1_BTS:QH_D2002:GRAD_RSET,740,87.94895376,0.25,V_1,LS1_BTS:QH_D2002,readset,GRAD,QUAD
V_1:LS1_BTS:QH_D2002:GRAD_RD,740,87.94895376,0.25,V_1,LS1_BTS:QH_D2002,readback,GRAD,QUAD
V_1:LS1_BTS:QV_D2013:GRAD_CSET,742,89.08516576,0.25,V_1,LS1_BTS:QV_D2013,setpoint,GRAD,QUAD
V_1:LS1_BTS:QV_D2013:GRAD_RSET,742,89.08516576,0.25,V_1,LS1_BTS:QV_D2013,readset,GRAD,QUAD
V_1:LS1_BTS:QV_D2013:GRAD_RD,742,89.08516576,0.25,V_1,LS1_BTS:QV_D2013,readback,GRAD,QUAD
V_1:LS1_BTS:DCH_D2024:ANG_CSET,745,90.05516576,0.0,V_1,LS1_BTS:DCH_D2024,setpoint,ANG,HCOR
V_1:LS1_BTS:DCH_D2024:ANG_RSET,745,90.05516576,0.0,V_1,LS1_BTS:DCH_D2024,readset,ANG,HCOR
V_1:LS1_BTS:DCH_D2024:ANG_RD,745,90.05516576,0.0,V_1,LS1_BTS:DCH_D2024,readback,ANG,HCOR
V_1:LS1_BTS:DCV_D2024:ANG_CSET,746,90.05516576,0.0,V_1,LS1_BTS:DCV_D2024,setpoint,ANG,VCOR
V_1:LS1_BTS:DCV_D2024:ANG_RSET,746,90.05516576,0.0,V_1,LS1_BTS:DCV_D2024,readset,ANG,VCOR
V_1:LS1_BTS:DCV_D2024:ANG_RD,746,90.05516576,0.0,V_1,LS1_BTS:DCV_D2024,readback,ANG,VCOR
V_1:LS1_BTS:BPM_D2027:X_RD,750,90.29266576,0.0,V_1,LS1_BTS:BPM_D2027,readback,X,BPM
V_1:LS1_BTS:BPM_D2027:Y_RD,750,90.29266576,0.0,V_1,LS1_BTS:BPM_D2027,readback,Y,BPM
V_1:LS1_BTS:BPM_D2027:PHA_RD,750,90.29266576,0.0,V_1,LS1_BTS:BPM_D2027,readback,PHA,BPM
V_1:LS1_BTS:BPM_D2027:ENG_RD,750,90.29266576,0.0,V_1,LS1_BTS:BPM_D2027,readback,ENG,BPM
V_1:LS1_BTS:QH_D2029:GRAD_CSET,753,90.65516576,0.25,V_1,LS1_BTS:QH_D2029,setpoint,GRAD,QUAD
V_1:LS1_BTS:QH_D2029:GRAD_RSET,753,90.65516576,0.25,V_1,LS1_BTS:QH_D2029,readset,GRAD,QUAD
V_1:LS1_BTS:QH_D2029:GRAD_RD,753,90.65516576,0.25,V_1,LS1_BTS:QH_D2029,readback,GRAD,QUAD
V_1:LS1_BTS:QV_D2042:GRAD_CSET,755,91.99137776,0.25,V_1,LS1_BTS:QV_D2042,setpoint,GRAD,QUAD
V_1:LS1_BTS:QV_D2042:GRAD_RSET,755,91.99137776,0.25,V_1,LS1_BTS:QV_D2042,readset,GRAD,QUAD
V_1:LS1_BTS:QV_D2042:GRAD_RD,755,91.99137776,0.25,V_1,LS1_BTS:QV_D2042,readback,GRAD,QUAD
V_1:LS1_BTS:BPM_D2049:X_RD,758,92.56737776,0.0,V_1,LS1_BTS:BPM_D2049,readback,X,BPM
V_1:LS1_BTS:BPM_D2049:Y_RD,758,92.56737776,0.0,V_1,LS1_BTS:BPM_D2049,readback,Y,BPM
V_1:LS1_BTS:BPM_D2049:PHA_RD,758,92.56737776,0.0,V_1,LS1_BTS:BPM_D2049,readback,PHA,BPM
V_1:LS1_BTS:BPM_D2049:ENG_RD,758,92.56737776,0.0,V_1,LS1_BTS:BPM_D2049,readback,ENG,BPM
V_1:LS1_BTS:PM_D2050:X_RD,760,92.64137776,0.0,V_1,LS1_BTS:PM_D2050,readback,X,PM
V_1:LS1_BTS:PM_D2050:Y_RD,760,92.64137776,0.0,V_1,LS1_BTS:PM_D2050,readback,Y,PM
V_1:LS1_BTS:PM_D2050:XRMS_RD,760,92.64137776,0.0,V_1,LS1_BTS:PM_D2050,readback,XRMS,PM
V_1:LS1_BTS:PM_D2050:YRMS_RD,760,92.64137776,0.0,V_1,LS1_BTS:PM_D2050,readback,YRMS,PM
V_1:LS1_BTS:DCH_D2061:ANG_CSET,766,93.71048676,0.0,V_1,LS1_BTS:DCH_D2061,setpoint,ANG,HCOR
V_1:LS1_BTS:DCH_D2061:ANG_RSET,766,93.71048676,0.0,V_1,LS1_BTS:DCH_D2061,readset,ANG,HCOR
V_1:LS1_BTS:DCH_D2061:ANG_RD,766,93.71048676,0.0,V_1,LS1_BTS:DCH_D2061,readback,ANG,HCOR
V_1:LS1_BTS:DCV_D2061:ANG_CSET,767,93.71048676,0.0,V_1,LS1_BTS:DCV_D2061,setpoint,ANG,VCOR
V_1:LS1_BTS:DCV_D2061:ANG_RSET,767,93.71048676,0.0,V_1,LS1_BTS:DCV_D2061,readset,ANG,VCOR
V_1:LS1_BTS:DCV_D2061:ANG_RD,767,93.71048676,0.0,V_1,LS1_BTS:DCV_D2061,readback,ANG,VCOR
V_1:LS1_BTS:QV_D2066:GRAD_CSET,770,94.31048676,0.25,V_1,LS1_BTS:QV_D2066,setpoint,GRAD,QUAD
V_1:LS1_BTS:QV_D2066:GRAD_RSET,770,94.31048676,0.25,V_1,LS1_BTS:QV_D2066,readset,GRAD,QUAD
V_1:LS1_BTS:QV_D2066:GRAD_RD,770,94.31048676,0.25,V_1,LS1_BTS:QV_D2066,readback,GRAD,QUAD
V_1:LS1_BTS:QH_D2073:GRAD_CSET,772,95.06048676,0.25,V_1,LS1_BTS:QH_D2073,setpoint,GRAD,QUAD
V_1:LS1_BTS:QH_D2073:GRAD_RSET,772,95.06048676,0.25,V_1,LS1_BTS:QH_D2073,readset,GRAD,QUAD
V_1:LS1_BTS:QH_D2073:GRAD_RD,772,95.06048676,0.25,V_1,LS1_BTS:QH_D2073,readback,GRAD,QUAD
V_1:LS1_CH01:CAV1_D2085:PHA_CSET,776,96.30746726,0.3,V_1,LS1_CH01:CAV1_D2085,setpoint,PHA,CAV
V_1:LS1_CH01:CAV1_D2085:PHA_RSET,776,96.30746726,0.3,V_1,LS1_CH01:CAV1_D2085,readset,PHA,CAV
V_1:LS1_CH01:CAV1_D2085:PHA_RD,776,96.30746726,0.3,V_1,LS1_CH01:CAV1_D2085,readback,PHA,CAV
V_1:LS1_CH01:CAV1_D2085:AMPL_CSET,776,96.30746726,0.3,V_1,LS1_CH01:CAV1_D2085,setpoint,AMP,CAV
V_1:LS1_CH01:CAV1_D2085:AMPL_RSET,776,96.30746726,0.3,V_1,LS1_CH01:CAV1_D2085,readset,AMP,CAV
V_1:LS1_CH01:CAV1_D2085:AMPL_RD,776,96.30746726,0.3,V_1,LS1_CH01:CAV1_D2085,readback,AMP,CAV
V_1:LS1_CH01:CAV2_D2089:PHA_CSET,778,96.70515526,0.3,V_1,LS1_CH01:CAV2_D2089,setpoint,PHA,CAV
V_1:LS1_CH01:CAV2_D2089:PHA_RSET,778,96.70515526,0.3,V_1,LS1_CH01:CAV2_D2089,readset,PHA,CAV
V_1:LS1_CH01:CAV2_D2089:PHA_RD,778,96.70515526,0.3,V_1,LS1_CH01:CAV2_D2089,readback,PHA,CAV
V_1:LS1_CH01:CAV2_D2089:AMPL_CSET,778,96.70515526,0.3,V_1,LS1_CH01:CAV2_D2089,setpoint,AMP,CAV
V_1:LS1_CH01:CAV2_D2089:AMPL_RSET,778,96.70515526,0.3,V_1,LS1_CH01:CAV2_D2089,readset,AMP,CAV
V_1:LS1_CH01:CAV2_D2089:AMPL_RD,778,96.70515526,0.3,V_1,LS1_CH01:CAV2_D2089,readback,AMP,CAV
V_1:LS1_CH01:CAV3_D2096:PHA_CSET,782,97.40034526,0.3,V_1,LS1_CH01:CAV3_D2096,setpoint,PHA,CAV
V_1:LS1_CH01:CAV3_D2096:PHA_RSET,782,97.40034526,0.3,V_1,LS1_CH01:CAV3_D2096,readset,PHA,CAV
V_1:LS1_CH01:CAV3_D2096:PHA_RD,782,97.40034526,0.3,V_1,LS1_CH01:CAV3_D2096,readback,PHA,CAV
V_1:LS1_CH01:CAV3_D2096:AMPL_CSET,782,97.40034526,0.3,V_1,LS1_CH01:CAV3_D2096,setpoint,AMP,CAV
V_1:LS1_CH01:CAV3_D2096:AMPL_RSET,782,97.40034526,0.3,V_1,LS1_CH01:CAV3_D2096,readset,AMP,CAV
V_1:LS1_CH01:CAV3_D2096:AMPL_RD,782,97.40034526,0.3,V_1,LS1_CH01:CAV3_D2096,readback,AMP,CAV
V_1:LS1_CH01:CAV4_D2100:PHA_CSET,784,97.79803326,0.3,V_1,LS1_CH01:CAV4_D2100,setpoint,PHA,CAV
V_1:LS1_CH01:CAV4_D2100:PHA_RSET,784,97.79803326,0.3,V_1,LS1_CH01:CAV4_D2100,readset,PHA,CAV
V_1:LS1_CH01:CAV4_D2100:PHA_RD,784,97.79803326,0.3,V_1,LS1_CH01:CAV4_D2100,readback,PHA,CAV
V_1:LS1_CH01:CAV4_D2100:AMPL_CSET,784,97.79803326,0.3,V_1,LS1_CH01:CAV4_D2100,setpoint,AMP,CAV
V_1:LS1_CH01:CAV4_D2100:AMPL_RSET,784,97.79803326,0.3,V_1,LS1_CH01:CAV4_D2100,readset,AMP,CAV
V_1:LS1_CH01:CAV4_D2100:AMPL_RD,784,97.79803326,0.3,V_1,LS1_CH01:CAV4_D2100,readback,AMP,CAV
V_1:LS1_BTS:DCH_D2114:ANG_CSET,791,98.98555576,0.0,V_1,LS1_BTS:DCH_D2114,setpoint,ANG,HCOR
V_1:LS1_BTS:DCH_D2114:ANG_RSET,791,98.98555576,0.0,V_1,LS1_BTS:DCH_D2114,readset,ANG,HCOR
V_1:LS1_BTS:DCH_D2114:ANG_RD,791,98.98555576,0.0,V_1,LS1_BTS:DCH_D2114,readback,ANG,HCOR
V_1:LS1_BTS:DCV_D2114:ANG_CSET,792,98.98555576,0.0,V_1,LS1_BTS:DCV_D2114,setpoint,ANG,VCOR
V_1:LS1_BTS:DCV_D2114:ANG_RSET,792,98.98555576,0.0,V_1,LS1_BTS:DCV_D2114,readset,ANG,VCOR
V_1:LS1_BTS:DCV_D2114:ANG_RD,792,98.98555576,0.0,V_1,LS1_BTS:DCV_D2114,readback,ANG,VCOR
V_1:LS1_BTS:BPM_D2116:X_RD,796,99.22305576,0.0,V_1,LS1_BTS:BPM_D2116,readback,X,BPM
V_1:LS1_BTS:BPM_D2116:Y_RD,796,99.22305576,0.0,V_1,LS1_BTS:BPM_D2116,readback,Y,BPM
